Thermal SiO2, Herzinger et.al., JAP v83p3323y1998, (multi-wavelength, multi-sample analysis)
eV
NK
4.05	1.491926	0
4.04	1.491725	0
4.03	1.491524	0
4.02	1.491324	0
4.01	1.491125	0
4	1.490927	0
3.99	1.490729	0
3.98	1.490532	0
3.97	1.490336	0
3.96	1.49014	0
3.95	1.489946	0
3.94	1.489751	0
3.93	1.489558	0
3.92	1.489365	0
3.91	1.489173	0
3.9	1.488981	0
3.89	1.488791	0
3.88	1.4886	0
3.87	1.488411	0
3.86	1.488222	0
3.85	1.488034	0
3.84	1.487847	0
3.83	1.48766	0
3.82	1.487474	0
3.81	1.487288	0
3.8	1.487104	0
3.79	1.486919	0
3.78	1.486736	0
3.77	1.486553	0
3.76	1.486371	0
3.75	1.486189	0
3.74	1.486009	0
3.73	1.485828	0
3.72	1.485649	0
3.71	1.48547	0
3.7	1.485292	0
3.69	1.485114	0
3.68	1.484937	0
3.67	1.48476	0
3.66	1.484585	0
3.65	1.48441	0
3.64	1.484235	0
3.63	1.484061	0
3.62	1.483888	0
3.61	1.483715	0
3.6	1.483543	0
3.59	1.483372	0
3.58	1.483201	0
3.57	1.483031	0
3.56	1.482862	0
3.55	1.482693	0
3.54	1.482524	0
3.53	1.482357	0
3.52	1.482189	0
3.51	1.482023	0
3.5	1.481857	0
3.49	1.481692	0
3.48	1.481527	0
3.47	1.481363	0
3.46	1.481199	0
3.45	1.481037	0
3.44	1.480874	0
3.43	1.480712	0
3.42	1.480551	0
3.41	1.480391	0
3.4	1.480231	0
3.39	1.480071	0
3.38	1.479913	0
3.37	1.479754	0
3.36	1.479597	0
3.35	1.47944	0
3.34	1.479283	0
3.33	1.479127	0
3.32	1.478972	0
3.31	1.478817	0
3.3	1.478663	0
3.29	1.478509	0
3.28	1.478356	0
3.27	1.478203	0
3.26	1.478051	0
3.25	1.4779	0
3.24	1.477749	0
3.23	1.477599	0
3.22	1.477449	0
3.21	1.4773	0
3.2	1.477151	0
3.19	1.477003	0
3.18	1.476855	0
3.17	1.476708	0
3.16	1.476562	0
3.15	1.476416	0
3.14	1.47627	0
3.13	1.476126	0
3.12	1.475981	0
3.11	1.475837	0
3.1	1.475694	0
3.09	1.475551	0
3.08	1.475409	0
3.07	1.475267	0
3.06	1.475126	0
3.05	1.474986	0
3.04	1.474845	0
3.03	1.474706	0
3.02	1.474567	0
3.01	1.474428	0
3	1.47429	0
2.99	1.474152	0
2.98	1.474015	0
2.97	1.473879	0
2.96	1.473743	0
2.95	1.473607	0
2.94	1.473472	0
2.93	1.473338	0
2.92	1.473204	0
2.91	1.47307	0
2.9	1.472937	0
2.89	1.472804	0
2.88	1.472672	0
2.87	1.472541	0
2.86	1.47241	0
2.85	1.472279	0
2.84	1.472149	0
2.83	1.472019	0
2.82	1.47189	0
2.81	1.471761	0
2.8	1.471633	0
2.79	1.471506	0
2.78	1.471378	0
2.77	1.471252	0
2.76	1.471125	0
2.75	1.470999	0
2.74	1.470874	0
2.73	1.470749	0
2.72	1.470625	0
2.71	1.470501	0
2.7	1.470377	0
2.69	1.470254	0
2.68	1.470131	0
2.67	1.470009	0
2.66	1.469887	0
2.65	1.469766	0
2.64	1.469645	0
2.63	1.469525	0
2.62	1.469405	0
2.61	1.469285	0
2.6	1.469166	0
2.59	1.469048	0
2.58	1.468929	0
2.57	1.468812	0
2.56	1.468694	0
2.55	1.468577	0
2.54	1.468461	0
2.53	1.468345	0
2.52	1.468229	0
2.51	1.468114	0
2.5	1.467999	0
2.49	1.467885	0
2.48	1.467771	0
2.47	1.467657	0
2.46	1.467544	0
2.45	1.467431	0
2.44	1.467319	0
2.43	1.467207	0
2.42	1.467095	0
2.41	1.466984	0
2.4	1.466873	0
2.39	1.466763	0
2.38	1.466653	0
2.37	1.466543	0
2.36	1.466434	0
2.35	1.466325	0
2.34	1.466216	0
2.33	1.466108	0
2.32	1.466	0
2.31	1.465893	0
2.3	1.465786	0
2.29	1.465679	0
2.28	1.465573	0
2.27	1.465467	0
2.26	1.465361	0
2.25	1.465256	0
2.24	1.465151	0
2.23	1.465046	0
2.22	1.464942	0
2.21	1.464838	0
2.2	1.464735	0
2.19	1.464631	0
2.18	1.464528	0
2.17	1.464426	0
2.16	1.464323	0
2.15	1.464221	0
2.14	1.46412	0
2.13	1.464018	0
2.12	1.463917	0
2.11	1.463817	0
2.1	1.463716	0
2.09	1.463616	0
2.08	1.463516	0
2.07	1.463416	0
2.06	1.463317	0
2.05	1.463218	0
2.04	1.463119	0
2.03	1.463021	0
2.02	1.462922	0
2.01	1.462824	0
2	1.462727	0
1.99	1.462629	0
1.98	1.462532	0
1.97	1.462435	0
1.96	1.462338	0
1.95	1.462241	0
1.94	1.462145	0
1.93	1.462049	0
1.92	1.461953	0
1.91	1.461857	0
1.9	1.461762	0
1.89	1.461666	0
1.88	1.461571	0
1.87	1.461476	0
1.86	1.461381	0
1.85	1.461287	0
1.84	1.461192	0
1.83	1.461098	0
1.82	1.461004	0
1.81	1.46091	0
1.8	1.460816	0
1.79	1.460722	0
1.78	1.460628	0
1.77	1.460534	0
1.76	1.460441	0
1.75	1.460347	0
1.74	1.460254	0
1.73	1.460161	0
1.72	1.460068	0
1.71	1.459974	0
1.7	1.459881	0
1.69	1.459788	0
1.68	1.459695	0
1.67	1.459602	0
1.66	1.459509	0
1.65	1.459416	0
1.64	1.459323	0
1.63	1.45923	0
1.62	1.459136	0
1.61	1.459043	0
1.6	1.45895	0
1.59	1.458856	0
1.58	1.458763	0
1.57	1.458669	0
1.56	1.458576	0
1.55	1.458482	0
1.54	1.458388	0
1.53	1.458293	0
1.52	1.458199	0
1.51	1.458104	0
1.5	1.458009	0
1.49	1.457914	0
1.48	1.457819	0
1.47	1.457723	0
1.46	1.457627	0
1.45	1.457531	0
1.44	1.457434	0
1.43	1.457337	0
1.42	1.45724	0
1.41	1.457142	0
1.4	1.457043	0
1.39	1.456945	0
1.38	1.456845	0
1.37	1.456746	0
1.36	1.456645	0
1.35	1.456544	0
1.34	1.456443	0
1.33	1.456341	0
1.32	1.456238	0
1.31	1.456134	0
1.3	1.45603	0
1.29	1.455925	0
1.28	1.455819	0
1.27	1.455712	0
1.26	1.455605	0
1.25	1.455496	0
1.24	1.455386	0
1.23	1.455276	0
1.22	1.455164	0
1.21	1.455051	0
1.2	1.454937	0
1.19	1.454822	0
1.18	1.454705	0
1.17	1.454587	0
1.16	1.454468	0
1.15	1.454347	0
1.14	1.454225	0
1.13	1.454101	0
1.12	1.453975	0
1.11	1.453847	0
1.1	1.453718	0
1.09	1.453587	0
1.08	1.453453	0
1.07	1.453318	0
1.06	1.45318	0
1.05	1.45304	0
1.04	1.452898	0
1.03	1.452753	0
1.02	1.452605	0
1.01	1.452455	0
1	1.452302	0
0.99	1.452145	0
0.98	1.451986	0
0.97	1.451823	0
0.96	1.451657	0
0.95	1.451487	0
0.94	1.451313	0
0.93	1.451135	0
0.92	1.450953	0
0.91	1.450767	0
0.9	1.450576	0
0.89	1.45038	0
0.88	1.450179	0
0.87	1.449973	0
0.86	1.449761	0
0.85	1.449543	0
0.84	1.449319	0
0.83	1.449088	0
0.82	1.44885	0
0.81	1.448606	0
0.8	1.448353	0
0.79	1.448093	0
0.78	1.447824	0
0.77	1.447546	0
0.76	1.447258	0
0.75	1.446961	0
0.74	1.446653	0
0.73	1.446334	0
0.72	1.446003	0
0.71	1.44566	0
0.7	1.445303	0
